signal;N_sens;arch;test_id;sim_time_s;spikes_per_s;mean_amp_corr;mean_freq_corr;mean_plv;mean_phase_deg;rmse_ref_o1;rmse_o1_g
lorenz;360;PC-SC;7;1,671061016000749;16888,133333333335;0,9891466959923446;0,9701675266603016;0,9963812078677087;3,6101748746683042;0,3974537474222069;0,036881456076484326
lorenz;360;PC-EC;8;1,261545285999091;17001,633333333335;0,9994193280639329;0,8073545515666787;0,9988431082706938;2,906382398003825;0,396589534294185;0,0034512992331952306
lorenz;360;PC-SC;8;1,6570193450006627;18907,866666666665;0,9992959958351998;0,9305162390051351;0,9988281446647234;3,810549196713815;0,396589534294185;0,004423496694474279
lorenz;360;PC-EC;9;1,246531220000179;14304,333333333334;0,9870718575488961;0,9761014654264019;0,9999086981288726;3,8982583852932087;0,3972307706394831;0,005878495642049847
lorenz;360;PC-SC;9;1,6556148609997763;15436,333333333334;0,9856149176731884;0,9743387008167251;0,9998988058685492;4,415467818096584;0,3972307706394831;0,006602050934530714
lorenz;360;PC-EC;10;1,2371870919996582;15809,4;0,9930309960427505;0,976548666394406;0,9997704061074854;3,388436943620134;0,40027499491426416;0,002963413561387266
lorenz;360;PC-SC;10;1,6402028949996748;17274,4;0,9914219203052551;0,9712220343908716;0,9997185232890043;3,9815657442588415;0,40027499491426416;0,003438458182633994
lorenz;410;PC-EC;1;1,2796590400012064;19861,866666666665;0,9925549763771048;0,9871123523854548;0,9998521491177544;3,720013621437301;0,3968454255490989;0,0073047151951957864
lorenz;410;PC-SC;1;1,6930416020004486;20798,733333333334;0,9903184830052506;0,9851810741889852;0,9997854925609762;4,806133091598056;0,3968454255490989;0,009352669515151199
lorenz;410;PC-EC;2;1,273710461000519;18337,3;0,9977470690925258;0,995904170877156;0,9993366010776551;1,3724706839677172;0,430281284622477;0,016582940871723753
lorenz;410;PC-SC;2;1,673470814999746;19191,133333333335;0,9963640541178346;0,9203022228598471;0,9988922931690731;1,743790787760233;0,430281284622477;0,021102169862215754
lorenz;410;PC-EC;3;1,2755261019992759;17999,266666666666;0,9978952334253339;0,99459378495611;0,9992347261648695;1,5076496235539902;0,391722581406924;0,01612770544533717
lorenz;410;PC-SC;3;1,699539929999446;19991,266666666666;0,9985134686811978;0,9959804956828399;0,9994286347309282;1,2689420413187442;0,391722581406924;0,013545933584165318
lorenz;410;PC-EC;4;1,2749299130009604;18207,166666666668;0,987171185023937;0,9742437508567813;0,9998947315637311;2,8435896615638225;0,3936733169836587;0,004432811017534129
lorenz;410;PC-SC;4;1,6860974860010174;19607,166666666668;0,9844463748401453;0,9685617511096316;0,9998615949659104;3,846915455079874;0,3936733169836587;0,0058434380347500165
lorenz;410;PC-EC;5;1,2763458139997965;18611,633333333335;0,9913485515830223;0,9769649667549776;0,9966630184822817;3,216818732715414;0,3841196701323408;0,03196021885063208
lorenz;410;PC-SC;5;1,6850361040014832;20520,733333333334;0,9945807006868974;0,9847295921969647;0,9978043753267895;2,566081775064355;0,3841196701323408;0,025249253836595376
lorenz;410;PC-EC;6;1,2714671510002518;19504,733333333334;0,9973206600740187;0,9950925181596145;0,9992733628716209;1,5563581085052203;0,4006903370664219;0,018363853326011096
lorenz;410;PC-SC;6;1,684785961999296;21597,633333333335;0,99842428795818;0,9970321219223145;0,9995596124722393;1,1918223021560737;0,4006903370664219;0,014068737839190219
lorenz;410;PC-EC;7;1,2754543669998384;18221,533333333333;0,9954767402729386;0,9894621218179241;0,9986918500219543;1,8784699315987945;0,4394015865796507;0,022643028348192266
lorenz;410;PC-SC;7;1,681036916001176;20082,033333333333;0,9950933147618982;0,9889784223913844;0,9986318606045415;1,9514867899060644;0,4394015865796507;0,023571945005521195
lorenz;410;PC-EC;8;1,2850941559991043;18447,2;0,9953551824681514;0,7312049998134142;0,9940294888447258;4,769397962302137;0,37819576921763975;0,02099585381461966
lorenz;410;PC-SC;8;1,6894082800008619;20858,233333333334;0,9986467403237529;0,916438932213176;0,9978517476017791;2,534915430931639;0,37819576921763975;0,011184422363513696
lorenz;410;PC-EC;9;1,287182207999649;19078,6;0,9983598558339241;0,9391448411775905;0,9983805949077654;1,6246160476890241;0,38826108035152673;0,014220036080867563
lorenz;410;PC-SC;9;1,6973571830003493;21153,466666666667;0,9974561046758805;0,9365657577879146;0,9976944774218017;2,0190737460849224;0,38826108035152673;0,01769552631433572
lorenz;410;PC-EC;10;1,2750127489998704;18300,0;0,9965927221576302;0,9892444010813239;0,9984414469642028;2,6780490631251106;0,37231555779373293;0,020438566775758
lorenz;410;PC-SC;10;1,6962383869995392;19924,833333333332;0,9957846043111859;0,9873410427113112;0,9981509879354274;2,9608055725070095;0,37231555779373293;0,022721076479725124
lorenz;460;PC-EC;1;1,290995727000336;19456,233333333334;0,9937567866768581;0,9888493586944639;0,9985828488015098;2,16027322092077;0,4121207286751625;0,027258473708212765
lorenz;460;PC-SC;1;1,7027908880008908;20515,033333333333;0,9839325192045417;0,9679506896154297;0,9960315165647201;3,453737366190675;0,4121207286751625;0,04405008931663668
lorenz;460;PC-EC;2;1,2836348760010878;20093,633333333335;0,9984001577894058;0,8623877652319493;0,9994636883543843;1,271017864030006;0,3986762624453267;0,01355990095859917
lorenz;460;PC-SC;2;1,6921055160000833;21338,7;0,9973683216331146;0,8626564796928706;0,9992255060288562;1,6179211086415248;0,3986762624453267;0,017343783018562403
lorenz;460;PC-EC;3;1,2803518880009506;19639,066666666666;0,9978211474015168;0,9957611665533112;0,999358026785182;1,5474098134229066;0,3779673757242975;0,016782632659484917
lorenz;460;PC-SC;3;1,7057610070005467;21857,866666666665;0,9984254651176281;0,9968835907739626;0,9995253506534656;1,3191581527606842;0,3779673757242975;0,014279052622559758
lorenz;460;PC-EC;4;1,293831216999024;21941,7;0,9883798626928947;0,9818826898138928;0,9999313429392186;3,1699610478959617;0,40398801600503625;0,004805869081213379
lorenz;460;PC-SC;4;1,7055693589991279;23070,633333333335;0,9871666926722974;0,9781359561063624;0,9999159896827813;3,982358046129672;0,40398801600503625;0,0059617812067437985
lorenz;460;PC-EC;5;1,293137595999724;20048,533333333333;0,9981024328176198;0,9968779093600197;0,9996067886664791;1,302065345499815;0,41390950039989705;0,014629141177597345
lorenz;460;PC-SC;5;1,6989207500009798;21074,833333333332;0,9949098409362312;0,9908439298700884;0,9989629701424588;2,091070572372976;0,41390950039989705;0,02370914515717407
lorenz;460;PC-EC;6;1,2849827789996198;20425,0;0,9984071022007774;0,9955490937158461;0,9992832056971576;1,5603405684779876;0,43138355755758656;0,014215085656667127
lorenz;460;PC-SC;6;1,6994525540012546;21971,066666666666;0,9982832668300107;0,9952391327902715;0,9992338709840775;1,6195292029401642;0,43138355755758656;0,014753168825245487
lorenz;460;PC-EC;7;1,2791672799994558;20527,733333333334;0,9978976634272781;0,9955882452142691;0,9992477305455614;1,3832742999041079;0,413999255826333;0,01532895356236176
lorenz;460;PC-SC;7;1,6899425539995718;21728,066666666666;0,9972435927964156;0,9941678521608056;0,9990505088615463;1,5844253440707872;0,413999255826333;0,017528685365754144
lorenz;460;PC-EC;8;1,28471222600092;20097,166666666668;0,9933772920122156;0,8835727762994013;0,9979880272905229;2,3406762790390734;0,3972006669165362;0,026962090399403168
lorenz;460;PC-SC;8;1,693056375001106;22024,266666666666;0,9970465288650007;0,9907010992691179;0,999026385820323;1,5840631647402692;0,3972006669165362;0,01812688109624992
lorenz;460;PC-EC;9;1,2781747059998452;19155,733333333334;0,9855509376321697;0,9817633259239136;0,9998708198466955;3,8541791561329717;0,40020745293996846;0,005084910455258699
lorenz;460;PC-SC;9;1,7181467219998012;21171,266666666666;0,9880105633520655;0,9876275971948387;0,9999020134428761;2,9285208347201936;0,40020745293996846;0,003948656884714367
lorenz;460;PC-EC;10;1,260619269000017;17146,2;0,9811315606893526;0,9689394688445437;0,9997728722550246;5,0681126896915085;0,3945248405706077;0,007015037433150912
lorenz;460;PC-SC;10;1,6736596200007625;19186,033333333333;0,9871110101130828;0,9848946061901648;0,9998671644094571;3,3601566718041522;0,3945248405706077;0,004773055136515038
lorenz;510;PC-EC;1;1,3385587430002488;23362,933333333334;0,9984737218123966;0,9957546252616721;0,9993535822286322;1,1322765506865635;0,43817511029676054;0,013425047257448133
lorenz;510;PC-SC;1;1,7493125279997912;24626,4;0,9971766048643408;0,9931318712818359;0,9989830127465037;1,5305885651273907;0,43817511029676054;0,018221693534140063
lorenz;510;PC-EC;2;1,3287344969994592;21023,833333333332;0,9957610622382861;0,9914987739739427;0,9988149272534023;1,9455827925148357;0,4042671877538236;0,022266981806457184
lorenz;510;PC-SC;2;1,754230890001054;23226,666666666668;0,9979244055247337;0,9957610047737472;0,9993646826397792;1,3672313077375489;0,4042671877538236;0,015584108538666553
lorenz;510;PC-EC;3;1,3238836399996217;20652,533333333333;0,9977277707349387;0,992751888070183;0,9989517466217741;1,3541007620381456;0,399974097074729;0,01714799850461993
lorenz;510;PC-SC;3;1,7378267950007285;22359,866666666665;0,9968140648675973;0,9896852417159123;0,998600665131617;1,5909483338338226;0,399974097074729;0,020149970092665087
lorenz;510;PC-EC;4;1,3284290129995497;20919,1;0,9983161307775474;0,9960786209471396;0,9992239954622287;1,2814171758482278;0,35035685668592653;0,013754014391987672
lorenz;510;PC-SC;4;1,7385362390014052;22841,8;0,9974449145161071;0,9940042973829256;0,9988545280899115;1,5715805426363467;0,35035685668592653;0,01689778432857497
lorenz;510;PC-EC;5;1,3357560770000418;20489,433333333334;0,9918302565696453;0,9917250742991216;0,9999065459444912;2,308891939534592;0,40050711627459523;0,0033362356644326247
lorenz;510;PC-SC;5;1,7486195559995394;21792,833333333332;0,9835477281033196;0,9756846724523429;0,9997419472601542;4,430685644466058;0,40050711627459523;0,006111906265561278
lorenz;510;PC-EC;6;1,3381356969985063;21416,733333333334;0,9974418403784462;0,9947764253447017;0,9992760589733448;1,5602501372622495;0,37078940654065096;0,0175216480360866
lorenz;510;PC-SC;6;1,7417985600004613;22433,366666666665;0,9946565754394207;0,9885635399271209;0,9984936311036687;2,227351859394113;0,37078940654065096;0,02520320988281639
lorenz;510;PC-EC;7;1,3267272540015256;21667,533333333333;0,9977061477693393;0,9933224658386468;0,9988458337178944;1,5845565525754177;0,41043133844211416;0,01689934400819559
lorenz;510;PC-SC;7;1,7554677240004821;23691,066666666666;0,9986107966889629;0,9963052610720678;0,9993319297395958;1,2234454351891546;0,41043133844211416;0,013156181714588926
lorenz;510;PC-EC;8;1,349991917000807;22131,733333333334;0,9781451600018217;0,9529851300607296;0,9997579847590915;5,479798617564036;0,3996095061845873;0,007813401341875147
lorenz;510;PC-SC;8;1,7410778350003966;23480,466666666667;0,9840039314846449;0,9642099388360719;0,9998364779822274;3,9249775886342513;0,3996095061845873;0,005704145155698019
lorenz;510;PC-EC;9;1,3369109140003275;24248,8;0,9862807240091563;0,9886158777160744;0,9999000477755735;3,2609638923925464;0,40392388264118906;0,00515577560031327
lorenz;510;PC-SC;9;1,751624530999834;26533,4;0,985951268859115;0,9888089918082096;0,9999013776903025;3,083656532782379;0,40392388264118906;0,00489404190234723
lorenz;510;PC-EC;10;1,3345075769993855;21807,433333333334;0,9942088467890063;0,9836978367457223;0,9974891830437995;2,513437607134063;0,36637471822044193;0,02564992821891015
lorenz;510;PC-SC;10;1,7500134370002343;24249,633333333335;0,9980701524438643;0,9939345670151422;0,9990002637407348;1,4743919624507942;0,36637471822044193;0,014810181911219177
lorenz;560;PC-EC;1;1,3647869109991007;24586,666666666668;0,996914822553712;0,9060454258307596;0,99847461441246;1,9840139825938259;0,4229333056416059;0,020068144862682696
lorenz;560;PC-SC;1;1,7899675640001078;26323,933333333334;0,9963828978824489;0,9890318266410348;0,9982929554009461;2,131781502195007;0,4229333056416059;0,021750978672365265
lorenz;560;PC-EC;2;1,3450394319988845;23331,5;0,995707063729968;0,9901741535652492;0,9984503937938148;1,9262500869243946;0,3713462170424009;0,02176533118176575
lorenz;560;PC-SC;2;1,752339527998629;25272,233333333334;0,9981264801707551;0,9951846501634125;0,9992311986455107;1,2924855971378044;0,3713462170424009;0,01440686306623608
lorenz;560;PC-EC;3;1,348045947999708;23576,866666666665;0,9947315433574002;0,9851594734062115;0,9997043056566784;3,76271251975198;0,3969136421033324;0,011092519090965435
lorenz;560;PC-SC;3;1,7598173070000485;24495,4;0,9824240557406406;0,963114411873056;0,9990222998440607;7,711554629414484;0,3969136421033324;0,022228392296993076
lorenz;560;PC-EC;4;1,3443779230001383;23383,3;0,9959221530616361;0,9903021091488139;0,9985667795312917;2,1379916972866546;0,4237419453140387;0,02246024190203768
lorenz;560;PC-SC;4;1,7671043260015722;25705,866666666665;0,9976614376586217;0,994500405412509;0,9991762536067629;1,6358751582932454;0,4237419453140387;0,017107002110674206
lorenz;560;PC-EC;5;1,353418281998529;24095,933333333334;0,9967356525178775;0,994456761407679;0,9992162326825235;1,7669651909671285;0,4013693905088356;0,01972541394067753
lorenz;560;PC-SC;5;1,752460459998474;25428,566666666666;0,9964488744438863;0,9939762228623978;0,9991585310161163;1,8353139326705012;0,4013693905088356;0,020522067932434024
lorenz;560;PC-EC;6;1,3454074549990764;23764,266666666666;0,9839012799803225;0,9717843920242127;0,9998838509809694;4,98818343420628;0,402675438562033;0,007512076080442027
lorenz;560;PC-SC;6;1,765318006000598;26638,166666666668;0,9895653708817379;0,9831790736866867;0,9999341750666142;3,1538179842031107;0,402675438562033;0,004854997658826331
lorenz;560;PC-EC;7;1,360423083000569;24328,9;0,9975435981325957;0,9622488268633628;0,9988589662962526;1,5156906897025264;0,4278307814512571;0,017094623885992175
lorenz;560;PC-SC;7;1,77559037500032;26429,133333333335;0,9970007632749138;0,9613504083776284;0,9986563911699559;1,6707039366259988;0,4278307814512571;0,018871854735244675
lorenz;560;PC-EC;8;1,3766792229998828;25083,233333333334;0,9982389619825023;0,9963135798755047;0,9994214251548962;1,2103327562605282;0,3816774590972298;0,014952206886085027
lorenz;560;PC-SC;8;1,7720576699994126;26438,433333333334;0,9970867698824349;0,9942174949380852;0,9990958386022362;1,5486011966722557;0,3816774590972298;0,019160904697597476
lorenz;560;PC-EC;9;1,3542032000004838;23300,066666666666;0,9399491276013608;0,413573890780214;0,9990769762820086;11,060079656970075;0,4025843269184359;0,016560311448573783
lorenz;560;PC-SC;9;1,7670188800002506;25673,066666666666;0,9896367164345244;0,4358151074638507;0,9998581918656289;3,748065341484642;0,4025843269184359;0,005803985858939761
lorenz;560;PC-EC;10;1,3469012320001639;23777,833333333332;0,9981337054387692;0,9936869852721243;0,9989163970831317;1,4725991992805738;0,4102807018906589;0,014974158148622525
lorenz;560;PC-SC;10;1,7680396249998012;25042,866666666665;0,9964625521726327;0,9893774955582583;0,9982078651135059;2,005307851963737;0,4102807018906589;0,020553688841877284
