signal,param,value,arch,rmse_o1_g_mean,rmse_o1_g_std,rmse_ref_g_mean,rmse_ref_g_std,rmse_ref_o1_mean,rmse_ref_o1_std,mean_amp_corr_mean,mean_amp_corr_std,mean_freq_corr_mean,mean_freq_corr_std,mean_plv_mean,mean_plv_std,mean_phase_deg_mean,mean_phase_deg_std,conv_threshold_time_s_mean,conv_threshold_time_s_std,conv_settle_time_s_mean,conv_settle_time_s_std,conv_reached_threshold_mean,conv_reached_threshold_std,steady_err_o1_g_mean,steady_err_o1_g_std,sim_time_s_mean,sim_time_s_std,sim_python_peak_mem_mb_mean,sim_python_peak_mem_mb_std,sim_rss_peak_delta_mb_mean,sim_rss_peak_delta_mb_std
oscillator,eta,0.1,PC-SC,,,,,0.5710502658065555,0.2600146646062001,,,,,,,,,2.8269,0.7075872070321478,0.0,0.0,1.0,0.0,,,6.656304737699974,0.4614291900033624,16.257120609283447,0.6395628903218588,0.00078125,0.0016470196146710309
oscillator,ridge_lambda_e,1e-05,PC-EC,0.028909594586115705,0.008845273060154342,0.589025045066802,0.2510973516202877,0.5710502658065555,0.2600146646062001,0.9953668124043389,0.00338807511139077,0.8110018783770627,0.383774816233522,0.9999409012032394,5.26712106187546e-05,2.3398021075500965,0.5567468878607125,1.6105555555555557,1.574818252300175,2.4111000000000002,3.0063847410321776,0.9,0.31622776601683794,0.040744510387032924,0.012806527779381172,4.42945948770066,0.22453082332501453,16.59380121231079,0.59262272566526,0.7375,2.33217977437418
oscillator,ridge_lambda_e,1e-05,PC-SC,0.034320879535946106,0.014012670268443064,0.5914254385106718,0.25270844860714137,0.5710502658065555,0.2600146646062001,0.9945365740892841,0.00309929965448085,0.805726507177382,0.3813198570932825,0.9999227839157732,7.571168728324882e-05,2.8350688457009765,1.3139823217313558,5.7811666666666675,11.514970350229595,2.3931,2.968045988337931,0.6,0.5163977794943222,0.048057362454504135,0.0185968031414299,6.622970219999479,0.36092729320822875,23.17107515335083,1.2531981263114058,0.748828125,1.7960294375991326
oscillator,ridge_lambda_e,0.0001,PC-EC,0.028909594586115705,0.008845273060154342,0.589025045066802,0.2510973516202877,0.5710502658065555,0.2600146646062001,0.9953668124043389,0.00338807511139077,0.8110018783770627,0.383774816233522,0.9999409012032394,5.26712106187546e-05,2.3398021075500965,0.5567468878607125,1.6105555555555557,1.574818252300175,2.4111000000000002,3.0063847410321776,0.9,0.31622776601683794,0.040744510387032924,0.012806527779381172,4.677710186399781,0.2050489213650038,16.581274700164794,0.5923913915657615,0.8359375,2.6434664815470046
oscillator,ridge_lambda_e,0.0001,PC-SC,0.0343201649436692,0.014013212782242407,0.5914239840146867,0.2527116015292561,0.5710502658065555,0.2600146646062001,0.9945274685133529,0.003105969890796333,0.8056821287236406,0.38131700519514933,0.9999226762108057,7.609419064031384e-05,2.834997756744019,1.313993161668501,5.782,11.51701159155447,2.3931999999999998,2.9683277671667816,0.6,0.5163977794943222,0.04805289907574221,0.018597299713968042,6.591357619100381,0.4606070081437416,23.168905353546144,1.2499887514609154,0.762890625,2.0339292309691386
oscillator,ridge_lambda_e,0.001,PC-EC,0.028909594586115705,0.008845273060154342,0.589025045066802,0.2510973516202877,0.5710502658065555,0.2600146646062001,0.9953668124043389,0.00338807511139077,0.8110018783770627,0.383774816233522,0.9999409012032394,5.26712106187546e-05,2.3398021075500965,0.5567468878607125,1.6105555555555557,1.574818252300175,2.4111000000000002,3.0063847410321776,0.9,0.31622776601683794,0.040744510387032924,0.012806527779381172,4.55866479590004,0.309310468692506,16.584437465667726,0.5938742849846386,0.8359375,2.6434664815470046
oscillator,ridge_lambda_e,0.001,PC-SC,0.03431844945360267,0.014001912148812967,0.5914197558941394,0.2527184726615232,0.5710502658065555,0.2600146646062001,0.9945461255329292,0.0030814342274631725,0.8059057299941571,0.3814330662391648,0.9999235527651693,7.583686382411247e-05,2.8349949225461843,1.313492535001045,5.7815,11.51578684675954,2.3962,2.976784350043965,0.6,0.5163977794943222,0.048053733642216594,0.01857966580562345,6.553191011699892,0.19102868982040616,23.140963554382324,1.2461522634604527,0.850390625,2.1563601160112484
oscillator,ridge_lambda_e,0.01,PC-EC,0.028909594586115705,0.008845273060154342,0.589025045066802,0.2510973516202877,0.5710502658065555,0.2600146646062001,0.9953668124043389,0.00338807511139077,0.8110018783770627,0.383774816233522,0.9999409012032394,5.26712106187546e-05,2.3398021075500965,0.5567468878607125,1.6105555555555557,1.574818252300175,2.4111000000000002,3.0063847410321776,0.9,0.31622776601683794,0.040744510387032924,0.012806527779381172,4.702486336500442,0.2997583847822827,16.581296825408934,0.593960595562098,0.250390625,0.35662087214831234
oscillator,ridge_lambda_e,0.01,PC-SC,0.03433133192438569,0.01397352751186845,0.5914367269408718,0.252746262920069,0.5710502658065555,0.2600146646062001,0.9945250761212628,0.003097159548705135,0.8060712087412337,0.38144207581160033,0.9999224292612119,7.60463387517973e-05,2.8361399676971564,1.3116191138470972,5.7811666666666675,11.514970350229595,2.3945,2.974045103521091,0.6,0.5163977794943222,0.04807179203363221,0.018537007025147014,6.776602654400631,0.4726751296500465,23.113914585113527,1.2688599905563474,2.23984375,1.1810695431861806
oscillator,ridge_lambda_e,0.1,PC-EC,0.028909594586115705,0.008845273060154342,0.589025045066802,0.2510973516202877,0.5710502658065555,0.2600146646062001,0.9953668124043389,0.00338807511139077,0.8110018783770627,0.383774816233522,0.9999409012032394,5.26712106187546e-05,2.3398021075500965,0.5567468878607125,1.6105555555555557,1.574818252300175,2.4111000000000002,3.0063847410321776,0.9,0.31622776601683794,0.040744510387032924,0.012806527779381172,4.554735307999363,0.342399091751955,16.581336879730223,0.5887132956762845,0.801953125,2.53599845168972
oscillator,ridge_lambda_e,0.1,PC-SC,0.03432875578079198,0.013967959111378086,0.591428178147905,0.25275447493398145,0.5710502658065555,0.2600146646062001,0.9944772506792546,0.003155323477451939,0.8062762864769057,0.38137952627789823,0.9999230571710733,7.714539972531336e-05,2.8357154348774922,1.311250122488335,5.779833333333333,11.511704364109889,2.3954,2.9745286536039806,0.6,0.5163977794943222,0.04806890663928779,0.01853764568363368,6.3026916033999445,0.3585496376990909,23.09796724319458,1.2600317374112293,0.8,1.9305270820304814
