signal,param,value,arch,seed,N_sens,mean_amp_corr,mean_freq_corr,mean_plv,mean_phase_deg,rmse_o1_g,rmse_ref_o1,rmse_ref_g,conv_threshold_time_s,conv_settle_time_s,conv_reached_threshold,steady_err_o1_g,sim_time_s,sim_python_peak_mem_mb,sim_rss_peak_delta_mb,train_time_s
oscillator,tau_syn,0.2,PC-SC,6,20,0.9956042662309253,0.997382014714173,0.9999258325387158,3.5287819349719944,0.04514352243408499,0.26609093301590003,0.30599418640400045,,1.194,False,0.06400682001100072,7.05600781999965,23.91358470916748,6.5,0.9042829760001041
oscillator,tau_syn,0.2,PC-EC,7,20,0.9993561340639091,0.9993189454209026,0.9999783535896378,1.839799176511301,0.024971439485011102,0.6737939085247435,0.6918427811040961,1.165,1.174,True,0.03564491611105215,4.559320446998754,17.968966484069824,0.0,0.9133790039995802
oscillator,tau_syn,0.2,PC-SC,7,20,0.9932554769268602,0.10029137446276909,0.9997114991463933,6.120304342112725,0.08269757450720287,0.6737939085247435,0.7317681294989095,,1.121,False,0.11802266947711354,6.899020732998906,21.3399715423584,0.0,0.9133790039995802
oscillator,tau_syn,0.2,PC-EC,8,20,0.9989920784098569,0.9994555274328747,0.9999834837538307,1.9219949194294306,0.024164465224360505,0.40454762901995933,0.4248244545392794,1.169,1.184,True,0.03421129237118288,5.241899274002208,17.582250595092773,0.0,0.9650905269991199
oscillator,tau_syn,0.2,PC-SC,8,20,0.9987852781358908,0.9993248674032016,0.9999793703760411,2.13406307736667,0.026825916329152925,0.40454762901995933,0.42706533471474556,1.179,1.187,True,0.037980362444302675,7.146216961999016,24.22157096862793,0.0,0.9650905269991199
oscillator,tau_syn,0.2,PC-EC,9,20,0.9977627439916872,0.9984106488072392,0.9999578691860064,2.340908612559497,0.02946898271825851,0.21048963290622807,0.23609616691667082,1.193,1.193,True,0.041663233818433995,4.414401761998306,18.08942699432373,0.0,0.9256966579996515
oscillator,tau_syn,0.2,PC-SC,9,20,0.9983134204359106,0.9988113755172804,0.999968710544523,2.0252545307990744,0.025508450469501568,0.21048963290622807,0.23261528999615616,1.177,1.19,True,0.036062287215489354,6.8038435319977,25.54826259613037,1.0390625,0.9256966579996515
oscillator,tau_rc,0.005,PC-EC,0,20,0.9985250976630107,0.9994392679458382,0.9999881902195897,1.124500390730501,0.014242507236980612,0.4855360825230526,0.49730742152162777,1.066,1.113,True,0.02015505890891996,5.249991669999872,18.041605949401855,0.0,0.9788190229992324
oscillator,tau_rc,0.005,PC-SC,0,20,0.9979458567809919,0.999133890340321,0.9999815776619774,1.445165484282661,0.018213703895544654,0.4855360825230526,0.5005972690777779,1.07,1.091,True,0.025773261624925655,6.763924951002991,26.19143581390381,0.7734375,0.9788190229992324
oscillator,tau_rc,0.005,PC-EC,1,20,0.9989286930756109,0.9953176409198309,0.9999960525067964,0.9669620225408995,0.014963429484922134,1.137280903721406,1.139914524978307,1.066,1.107,True,0.021206797298475518,5.0747364519993425,18.1901273727417,0.0,0.8845169009982783
oscillator,tau_rc,0.005,PC-SC,1,20,0.9991147713775745,0.9962043437425618,0.9999967929904062,0.763923481733571,0.011928010434644587,1.137280903721406,1.1394640101586426,1.064,1.127,True,0.01690794069727304,6.943787667001743,25.78083038330078,0.0,0.8845169009982783
oscillator,tau_rc,0.005,PC-EC,2,20,0.9987291406681306,0.0739152960200532,0.9999494144776614,1.1073599123927522,0.014125669927874077,0.5655929515324737,0.5770826207850471,1.066,1.113,True,0.019984564358439677,4.612205159999576,17.461092948913574,0.0,0.9323701389985217
oscillator,tau_rc,0.005,PC-SC,2,20,0.9989076396182079,0.07398542142646614,0.9999628746643502,0.8861109616033795,0.01137224231799253,0.5655929515324737,0.5748186719477045,1.064,1.131,True,0.016097877437639928,6.657302270999935,23.92017650604248,0.0,0.9323701389985217
oscillator,tau_rc,0.005,PC-EC,3,20,0.9999546961678493,0.8674333339982959,0.9995575267671036,0.054783278681900555,0.0038903980121838236,1.1701053573794091,1.170513791357187,1.07,7.651,True,0.0023338849967628546,4.322785743999702,17.749117851257324,0.0,0.920511964999605
oscillator,tau_rc,0.005,PC-SC,3,20,0.9999726905264579,0.8708547759484726,0.9996855120016697,0.040239832544390085,0.0029464708926389576,1.1701053573794091,1.1704065182706567,1.065,7.639,True,0.0019410569576865698,6.48341676400014,27.87924098968506,1.2734375,0.920511964999605
oscillator,tau_rc,0.005,PC-EC,4,20,0.990394527682761,0.9929265126749491,0.9999935406358844,1.379016513077318,0.01780983949085652,0.9095145607839116,0.9208639239209931,1.07,1.092,True,0.025173788429693915,4.402308019001794,16.527318954467773,3.98828125,0.8901930479987641
oscillator,tau_rc,0.005,PC-SC,4,20,0.989997890938752,0.992461222518406,0.9999931754852438,1.445728987702267,0.01862907931839999,0.9095145607839116,0.92125522511244,1.07,1.09,True,0.026348115710233537,6.2497849089995725,25.640563011169434,10.88671875,0.8901930479987641
oscillator,tau_rc,0.005,PC-EC,5,20,0.9973314648469,0.9949626756331686,0.99998405241542,1.6668196131244604,0.01859883684136189,0.9739870920772822,0.9771473664158559,1.075,5.38,True,0.02573087359695158,4.540569976998086,16.6290922164917,0.0,0.8936792320018867
oscillator,tau_rc,0.005,PC-SC,5,20,0.9977815507932649,0.9957555958704204,0.9999867693194365,1.4883793714870237,0.016632565533974922,0.9739870920772822,0.9768403883558973,1.072,5.39,True,0.023010175288872736,6.583663459998206,25.148409843444824,0.0,0.8936792320018867
oscillator,tau_rc,0.005,PC-EC,6,20,0.9989996816291016,0.9996295446652774,0.9999950241115674,0.7922889876831951,0.010216267298385526,0.30959982879395964,0.3182219904754409,1.063,1.135,True,0.01445543582266062,5.236225111002568,18.3381986618042,0.0,0.9083828460024961
oscillator,tau_rc,0.005,PC-SC,6,20,0.9969583427311683,0.9988915470389539,0.9999800275153468,1.8798628338004857,0.02379800228594124,0.30959982879395964,0.3298930669602595,1.078,1.089,True,0.03369361055109633,6.218973852999625,25.59298610687256,0.296875,0.9083828460024961
oscillator,tau_rc,0.005,PC-EC,7,20,0.9996359085783313,0.9994841198683879,0.9999886198796989,0.968738406739423,0.010942894180492093,0.34502026074136466,0.34528370590101315,1.064,17.578,True,0.013819624968163626,5.181546277999587,17.714823722839355,0.0,0.8933159129992418
oscillator,tau_rc,0.005,PC-SC,7,20,0.9982981761099972,0.9968079876454138,0.9999148069550741,2.960665570735574,0.032773564019199876,0.34502026074136466,0.3467951049581768,16.775,17.603,True,0.04138528046529716,6.998124538000411,22.972265243530273,0.0,0.8933159129992418
oscillator,tau_rc,0.005,PC-EC,8,20,0.995211014109826,0.9968966372990358,0.9999961559702291,0.9501346606555661,0.012078435158417136,0.9475993817817533,0.9552393640530172,1.064,1.1300000000000001,True,0.017122682669660078,4.7954700459995365,18.676958084106445,0.0,0.8781598620007571
oscillator,tau_rc,0.005,PC-SC,8,20,0.993788544836002,0.9958740173104814,0.9999951858388687,1.0293054570374474,0.013095136368258238,0.9475993817817533,0.955813506108569,1.065,1.125,True,0.018574658356175004,6.394709070002136,24.13257884979248,0.0,0.8781598620007571
oscillator,tau_rc,0.005,PC-EC,9,20,0.9982922922528532,0.9992184964428095,0.9999873360561891,1.167617638783536,0.014893367200036298,0.31628962370434277,0.3289771863588276,1.066,1.11,True,0.021078648297099104,4.735406574000081,18.160372734069824,0.0,0.8825642680021701
oscillator,tau_rc,0.005,PC-SC,9,20,0.9985310080724445,0.9993265741426163,0.9999894625177352,1.054434394810748,0.013477072320963913,0.31628962370434277,0.32776106122617316,1.064,1.113,True,0.019073034620137812,6.8085787130003155,27.185824394226074,0.8125,0.8825642680021701
oscillator,tau_rc,0.01,PC-EC,0,20,0.9973451971938618,0.9981456398254828,0.9999692831831101,1.7455361129783844,0.02200421295045756,0.17129763897661865,0.19054078449322154,1.076,1.09,True,0.03112873535424822,4.907899484001973,17.49746608734131,3.98828125,0.933820823996939
oscillator,tau_rc,0.01,PC-SC,0,20,0.9959684214920815,0.9971152527473923,0.999949483797965,2.2461793945466035,0.02824755006381188,0.17129763897661865,0.19612875378657124,1.087,1.09,True,0.03995920640032052,6.632902487999672,24.789855003356934,6.875,0.933820823996939
oscillator,tau_rc,0.01,PC-EC,1,20,0.9987203802137835,0.9956199827747443,0.9999875795715072,1.6164000774307272,0.017035142615836364,0.8167410515867558,0.8276177003909196,1.074,6.043,True,0.02400131178044019,5.421714015999896,16.94284725189209,2.86328125,0.9816188690019771
oscillator,tau_rc,0.01,PC-SC,1,20,0.999030585970601,0.9966798680583147,0.9999906279969091,1.2864469570224668,0.013647207133722994,0.8167410515867558,0.8254869684392898,1.069,6.042,True,0.019220595076864327,7.313860189002298,24.13614559173584,1.125,0.9816188690019771
oscillator,tau_rc,0.01,PC-EC,2,20,0.9974940553162945,0.9966657125798504,0.9999438444519866,1.7062454068216688,0.021489328324412946,0.12134564625303716,0.1412953060493757,1.075,1.091,True,0.030397829288000923,4.663390257999708,16.851168632507324,0.0,0.9234442989982199
oscillator,tau_rc,0.01,PC-SC,2,20,0.9980407628422352,0.9976694636440314,0.9999630515069267,1.3606760833722067,0.017218615289555057,0.12134564625303716,0.13723238546027738,1.07,1.107,True,0.024358568189788862,6.430510524001875,22.066256523132324,0.0,0.9234442989982199
oscillator,tau_rc,0.01,PC-EC,3,20,0.9996899114387618,0.9967824707381585,0.9995935499677994,0.8202256280422122,0.01617731384938573,1.1149652480234982,1.1194209614561241,1.083,17.011,True,0.0023670059964200985,5.4100129260004906,17.710912704467773,0.0,0.8205593759994372
oscillator,tau_rc,0.01,PC-SC,3,20,0.9997636729548586,0.9962908423878012,0.9996529124528606,0.6462938165715629,0.01338960152367776,1.1149652480234982,1.1184739149099014,1.073,17.111,True,0.006831285620197747,6.417982636001398,25.310606956481934,10.98046875,0.8205593759994372
oscillator,tau_rc,0.01,PC-EC,4,20,0.9966568942553572,0.997474325893083,0.999931197116544,2.119378635968263,0.026599810982429334,0.46667411181540663,0.4900889712134274,1.083,1.09,True,0.03763070135972372,4.676393886998994,16.50500774383545,0.0,0.8477281590021448
oscillator,tau_rc,0.01,PC-SC,4,20,0.9965357843531422,0.9973030644082547,0.9999260678273492,2.1754084471601436,0.027312429144271604,0.46667411181540663,0.49075788495912015,1.084,1.09,True,0.03862228737834235,7.198334225999133,23.418158531188965,0.89453125,0.8477281590021448
oscillator,tau_rc,0.01,PC-EC,5,20,0.9956790270688733,0.13068884026608535,0.9999452489340295,2.6555059708610353,0.03340309471920613,0.6297249477485092,0.6529806102895641,14.862,1.092,True,0.0453105513717584,4.848289257999568,16.83313274383545,0.0,0.8141214879979088
oscillator,tau_rc,0.01,PC-SC,5,20,0.9964687650802259,0.1295930175294494,0.9999573654470983,2.294287665755649,0.02891075067932067,0.6297249477485092,0.6498388072587664,1.088,1.093,True,0.03921004218314324,6.4292959660015185,22.92049789428711,0.0,0.8141214879979088
oscillator,tau_rc,0.01,PC-EC,6,20,0.9981679446333778,0.9992589683227494,0.9999885993041614,1.2423159217141846,0.015619926007415595,0.35217015262766826,0.36598830841701124,1.068,1.108,True,0.02211629505447841,4.513179286001105,17.295832633972168,0.0,0.9068295109973405
oscillator,tau_rc,0.01,PC-SC,6,20,0.9955075007986024,0.9977135140823451,0.9999466770515748,2.7052422239701555,0.033557215486570986,0.35217015262766826,0.3820970130230298,1.105,1.091,True,0.047494022342250294,6.9574426879989915,24.036715507507324,0.0,0.9068295109973405
oscillator,tau_rc,0.01,PC-EC,7,20,0.9988627144481532,0.9941171543099374,0.9999937964620873,1.4610560014279326,0.015021583947916984,0.8483529775980254,0.8570160596393978,1.07,6.727,True,0.020997720794310684,5.229332612001599,16.382906913757324,0.00390625,0.9201864740025485
oscillator,tau_rc,0.01,PC-SC,7,20,0.9944241070247665,0.9696984461703748,0.9999686144153268,4.476209893768967,0.04548610816299616,0.8483529775980254,0.8736561960372928,,6.75,False,0.06354761220712982,6.699441180000576,21.21192741394043,0.0,0.9201864740025485
oscillator,tau_rc,0.01,PC-EC,8,20,0.989794838613317,0.9868193256560092,0.9999946251309233,1.4629778577322583,0.018658739382687934,0.9771356204754753,0.9878916527712063,1.071,1.092,True,0.026430291983150164,5.315503751000506,17.50629234313965,0.0,0.9680618109996431
oscillator,tau_rc,0.01,PC-SC,8,20,0.9870186395615572,0.984843106334182,0.9999935317876862,1.6357470504287805,0.02080668405777742,0.9771356204754753,0.9888746042681532,1.074,1.091,True,0.029493043313007707,6.689592154998536,24.186739921569824,0.0,0.9680618109996431
oscillator,tau_rc,0.01,PC-EC,9,20,0.997105381078051,0.9985268247322359,0.9999743147639074,1.7850218179941766,0.022692485749054907,0.2908530597732884,0.31133650524081236,1.076,1.09,True,0.0320959379869361,4.461919746998319,17.558871269226074,0.0,0.931590835996758
oscillator,tau_rc,0.01,PC-SC,9,20,0.9973063380423677,0.9986991296376797,0.9999780456013478,1.6568285602622836,0.02109825880836983,0.2908530597732884,0.3098770913419208,1.073,1.09,True,0.029840822062973286,6.35060473699923,25.3097562789917,0.5,0.931590835996758
oscillator,tau_rc,0.02,PC-EC,0,20,0.995376357442196,0.9971729012129171,0.9999528686264382,2.3434025042472997,0.029424581783977326,0.19664340226687707,0.2221853368091712,1.09,1.09,True,0.04166103893982704,4.699026490998222,17.07648277282715,0.41796875,0.9347169290012971
oscillator,tau_rc,0.02,PC-SC,0,20,0.9932229826347821,0.9958393324900476,0.9999267158976237,2.956852960991954,0.03705074351355097,0.19664340226687707,0.22897698466614133,,1.085,False,0.05246151209630282,7.388551264000853,23.874967575073242,4.59765625,0.9347169290012971
oscillator,tau_rc,0.02,PC-EC,1,20,0.9975223216264687,0.9913608117698782,0.9999830964762075,2.0876258963801932,0.022018597612382736,0.8988952223651023,0.911158721458343,1.084,5.372,True,0.030899388573865653,4.8708438700014085,15.637685775756836,0.38671875,0.8988812490024429
oscillator,tau_rc,0.02,PC-SC,1,20,0.998150948711749,0.9933251328791086,0.9999874004501782,1.6593553345259524,0.01757051148219651,0.8988952223651023,0.9087126925801441,1.075,5.355,True,0.02466109334388383,6.549744725001801,23.260014533996582,3.05078125,0.8988812490024429
oscillator,tau_rc,0.02,PC-EC,2,20,0.9973312830039691,0.9988485922973618,0.9999694534794121,2.1377033983485747,0.02674965025888955,0.4657673143341868,0.4890618390186497,1.086,1.092,True,0.037846393789281764,4.501665398001933,16.953458786010742,0.9375,0.9349177250005596
oscillator,tau_rc,0.02,PC-SC,2,20,0.9978951840464823,0.9991458511139039,0.9999793977419451,1.7107109029537022,0.021476376360095594,0.4657673143341868,0.4844587326689783,1.076,1.091,True,0.030386279961189217,6.34895257700191,21.733884811401367,1.23046875,0.9349177250005596
oscillator,tau_rc,0.02,PC-EC,3,20,0.9964453135765403,0.9978185331705178,0.9999532936222877,2.8557139103659894,0.03476393717598729,0.4629445343351785,0.4912974795432365,5.8100000000000005,1.089,True,0.04928113147637194,5.350440024998534,16.279695510864258,0.0,0.9194178949983325
oscillator,tau_rc,0.02,PC-SC,3,20,0.9953543283863384,0.9980491611110519,0.9999535071757195,2.1817907540411405,0.026926452627180512,0.4629445343351785,0.48454584160561676,1.085,1.091,True,0.038517806527311856,6.955479624000873,23.568540573120117,2.3984375,0.9194178949983325
oscillator,tau_rc,0.02,PC-EC,4,20,0.9872747133684576,0.9767290995286029,0.9999866462159593,2.79211092625074,0.033591908573662614,0.8587204431591191,0.8429112946069924,1.105,1.089,True,0.04742146636935422,4.803578613002173,15.637460708618164,0.0,0.9538458479983092
oscillator,tau_rc,0.02,PC-SC,4,20,0.9871148315134468,0.9762426114694511,0.9999863463974613,2.9322083442311664,0.03525161033168852,0.8587204431591191,0.8421177291858637,29.286,1.088,True,0.04975673892775525,6.796643358000438,22.878411293029785,2.078125,0.9538458479983092
oscillator,tau_rc,0.02,PC-EC,5,20,0.992346923116704,0.09175448585382079,0.9998169319918797,3.4605468619368276,0.04916165672992371,0.5985566610655327,0.6348453660019565,,1.048,False,0.0698325629927455,4.59408505799729,16.341035842895508,0.00390625,0.9423834869994607
oscillator,tau_rc,0.02,PC-SC,5,20,0.9934283869716785,0.09143201757379371,0.9998429200897477,3.123056696447196,0.04438088122286179,0.5985566610655327,0.6313714984890161,,1.049,False,0.06305153219727114,6.318729787999473,23.029290199279785,2.23828125,0.9423834869994607
oscillator,tau_rc,0.02,PC-EC,6,20,0.9978264630268239,0.07421207774656863,0.9999162871668841,1.6236442159662423,0.020498761212284156,0.5577409504877844,0.57413733661241,1.074,1.09,True,0.029009128066334728,4.925248006002221,17.259034156799316,0.75390625,0.9221352960012155
oscillator,tau_rc,0.02,PC-SC,6,20,0.9947097128049807,0.0749396601845822,0.9997430519655418,3.5309677423359656,0.04420957476760106,0.5577409504877844,0.5929815135648674,,1.058,False,0.06256194011328244,6.524160693999875,23.664579391479492,1.796875,0.9221352960012155
oscillator,tau_rc,0.02,PC-EC,7,20,0.9989680599896467,0.9904722291105206,0.9999917818252684,1.8139230961668675,0.019412022693077995,0.8211657585866632,0.829819961669515,1.077,10.06,True,0.025861910083821105,4.469791130999511,16.818418502807617,0.00390625,0.9935889369990036
oscillator,tau_rc,0.02,PC-SC,7,20,0.9941766391107283,0.9393908339559827,0.9999530992968009,6.102950271338843,0.06449048239839207,0.8211657585866632,0.8481682656948345,,9.946,False,0.08584002038177867,7.764868343001581,20.398252487182617,0.0234375,0.9935889369990036
oscillator,tau_rc,0.02,PC-EC,8,20,0.9952180660648149,0.9967759095404101,0.9999349665078017,1.9289574032896635,0.02399814881633633,0.6981160842875862,0.7163929788496235,1.079,1.091,True,0.03394528190921653,4.3114443400008895,16.643556594848633,0.0,0.962633671999356
oscillator,tau_rc,0.02,PC-SC,8,20,0.9949401413210618,0.9965605571835223,0.9999308306771328,2.1284502506968517,0.026421957699218127,0.6981160842875862,0.7182359167174195,1.084,1.092,True,0.03736004537478398,6.447172968000814,23.693212509155273,2.6171875,0.962633671999356
oscillator,tau_rc,0.02,PC-EC,9,20,0.9953586228277681,0.9948741435400292,0.9999036861202562,2.3543928625485653,0.029476681004635328,0.1519522871775245,0.17844013609812145,1.09,1.09,True,0.041686801669510776,4.49874043300224,17.166139602661133,0.0,0.9385116140001628
oscillator,tau_rc,0.02,PC-SC,9,20,0.9962576057113806,0.995786929450893,0.999921022919968,2.0350564194087957,0.02553472884107181,0.1519522871775245,0.1747980942358366,1.081,1.09,True,0.03612095141276291,6.671723202998692,25.037992477416992,2.3671875,0.9385116140001628
oscillator,tau_rc,0.05,PC-EC,0,20,0.9953202335254365,0.997985155296476,0.9999399295073076,2.939734266618469,0.03638286713389499,0.4786536440853255,0.5090373547634831,,1.088,False,0.05147689785638146,4.618471249999857,16.837897300720215,0.0,0.9488012879992311
oscillator,tau_rc,0.05,PC-SC,0,20,0.9933841620826133,0.9963694339658549,0.999898526655822,3.709231179124945,0.045811148256529016,0.4786536440853255,0.5168995024809065,,1.058,False,0.06481838385069941,7.055566515002283,23.53345775604248,0.0,0.9488012879992311
oscillator,tau_rc,0.05,PC-EC,1,20,0.993257325337527,0.9965515314604476,0.9999583610779867,2.6501210718391413,0.031645244538438644,0.6863467963532093,0.7098694589086768,1.103,1.094,True,0.044625710777158864,5.062972896001156,15.654765129089355,0.00390625,0.9450295950009604
oscillator,tau_rc,0.05,PC-SC,1,20,0.9954606604424584,0.9976675486600437,0.9999735010206015,2.0187356378314165,0.024170114896394437,0.6863467963532093,0.7043119497133076,1.082,1.095,True,0.034064986343989676,6.536492883999017,22.220251083374023,0.0,0.9450295950009604
oscillator,tau_rc,0.05,PC-EC,2,20,0.9957202433161658,0.997998690335758,0.9999455594000222,2.6684787422657905,0.033503962687551556,0.47532981962543047,0.5033614785098084,1.104,1.09,True,0.04744541919496597,5.239354520002962,16.432467460632324,0.0,0.994034819999797
oscillator,tau_rc,0.05,PC-SC,2,20,0.996813348035285,0.9986246401968627,0.9999645408723793,2.1266361003691694,0.026761638334976186,0.47532981962543047,0.49766777091904385,1.085,1.091,True,0.037908805248665,7.621862865998992,21.356600761413574,0.0,0.994034819999797
oscillator,tau_rc,0.05,PC-EC,3,20,0.986287715497154,0.9780620726730228,0.9999663525058297,3.475617899641475,0.042853403049993015,1.1014599433047525,1.113899801977743,,1.061,False,0.06064798719511553,4.89091000299959,15.131014823913574,0.0,1.0317207279986178
oscillator,tau_rc,0.05,PC-SC,3,20,0.9898331643092786,0.9846479095596603,0.9999757754208968,2.632815105308044,0.03257277613394212,1.1014599433047525,1.1109103584162403,1.104,1.091,True,0.04617906839854429,6.749516200001381,23.410502433776855,0.0,1.0317207279986178
oscillator,tau_rc,0.05,PC-EC,4,20,0.9828835291893905,0.14453923825026593,0.9998985916624246,3.478056403767086,0.04145771778639348,1.0771726268115778,1.0722841981429894,,1.06,False,0.0586679873183257,5.337826897000923,15.564674377441406,0.0,1.0093986749998294
oscillator,tau_rc,0.05,PC-SC,4,20,0.9816870816883778,0.1449269068736302,0.9998885657201457,3.613901906834128,0.043068906850842,1.0771726268115778,1.0720099728439196,,1.058,False,0.060945096666179324,6.658825372996944,21.56897258758545,0.0,1.0093986749998294
oscillator,tau_rc,0.05,PC-EC,5,20,0.9873650992245586,0.9633184687881421,0.999931956586296,4.379253136398289,0.05974528482099085,0.7978922924772731,0.833460416486043,,1.045,False,0.08731141194921659,5.130374166998081,15.412875175476074,0.00390625,1.0471158289983578
oscillator,tau_rc,0.05,PC-SC,5,20,0.9902084326216598,0.9725689944660338,0.9999462163102333,3.6690625621766237,0.05016195566339411,0.7978922924772731,0.8279302428619899,,1.048,False,0.0733434413513298,6.941424829998141,22.093050956726074,0.0,1.0471158289983578
oscillator,tau_rc,0.05,PC-EC,6,20,0.9962585429567785,0.9980255042430899,0.9999681765534989,1.9383377493600644,0.02449278750552789,0.2437607360745948,0.2661631864752674,1.08,1.09,True,0.03475880620926758,5.750629368998489,17.1843900680542,0.0,0.9964204319985583
oscillator,tau_rc,0.05,PC-SC,6,20,0.988190161988211,0.9926329645546675,0.9998550410821024,4.2583188462631,0.05331632586877628,0.2437607360745948,0.2929490733878928,,1.054,False,0.07565923107077036,7.170700898001087,22.76850414276123,0.0,0.9964204319985583
oscillator,tau_rc,0.05,PC-EC,7,20,0.9968189436062711,0.9977560819604094,0.9999353830354349,2.2790340212343456,0.025132207036623798,0.5264359648920031,0.5473676937888169,1.089,1.103,True,0.035480727494531426,5.828016807001404,15.485880851745605,0.0,1.0904522330019972
oscillator,tau_rc,0.05,PC-SC,7,20,0.9813544298464869,0.10105000727047347,0.9994024933870527,7.535621967535992,0.08188084142568292,0.5264359648920031,0.5946109661565719,,1.071,False,0.11555541683234145,7.0570533749996684,19.517980575561523,0.0,1.0904522330019972
oscillator,tau_rc,0.05,PC-EC,8,20,0.9952439395496219,0.9878220595809268,0.9998303130658313,2.3386846834953614,0.029572237463371696,0.06442067479558115,0.09065801159991507,1.089,1.089,True,0.04182850134136877,5.256968386998778,16.779215812683105,0.0,1.048238448001939
oscillator,tau_rc,0.05,PC-SC,8,20,0.9939202076257052,0.9850240341911707,0.9997955544287485,2.630849089886417,0.03318831095307586,0.06442067479558115,0.09401667640425522,1.1,1.088,True,0.04693365308911302,6.878815783999016,23.419042587280273,0.0,1.048238448001939
oscillator,tau_rc,0.05,PC-EC,9,20,0.9940518672905296,0.7612628426375541,0.9997740047229431,2.8568002691247973,0.035585818433699935,0.036036136789777566,0.06097447916154164,,1.085,False,0.05041737304128838,4.831136222001078,16.5159330368042,0.0,0.8948946679993242
oscillator,tau_rc,0.05,PC-SC,9,20,0.9955869142027389,0.765037599562213,0.9997996214268386,2.5362185284384937,0.031586057980719326,0.036036136789777566,0.05758894606420719,1.095,1.089,True,0.04472561755024769,7.241300017998583,23.160380363464355,0.0,0.8948946679993242
oscillator,tau_ref,0.001,PC-EC,0,20,0.9904636444103538,0.9917200948124005,0.9999877823247751,2.9295501929404826,0.03654083280231455,0.5213139832956069,0.4945553280108883,,1.086,False,0.05172157242819781,4.476576780001778,16.46040153503418,0.0,0.885150578997127
oscillator,tau_ref,0.001,PC-SC,0,20,0.9881326126108019,0.9904110787041651,0.9999853687070208,3.4636474350194146,0.04314948705221186,0.5213139832956069,0.4896831887624762,,1.059,False,0.06106011591632724,6.503516552002111,23.359952926635742,0.0,0.885150578997127
oscillator,tau_ref,0.001,PC-EC,1,20,0.9970925823361938,0.9904300142782381,0.9999790256384364,2.4081062876259014,0.022027385532146938,0.9433644793199781,0.9503097540587637,1.096,6.593,True,0.030795775368252194,4.401410934999149,16.08375358581543,0.0,0.8323033069973462
oscillator,tau_ref,0.001,PC-SC,1,20,0.9978591369358116,0.9932790200039293,0.9999842604316437,1.960929044195407,0.018014803871532117,0.9433644793199781,0.9491768080965101,1.082,6.587,True,0.02517986317774146,6.350130493003235,22.596285820007324,0.0,0.8323033069973462
oscillator,tau_ref,0.001,PC-EC,2,20,0.9947643301089977,0.9966455881781928,0.9999315751309066,2.567859291629527,0.03198727966980841,0.7278731365111845,0.7522136536652516,1.101,1.093,True,0.045259101376510784,3.955155294002907,16.4006404876709,0.0,0.849247499001649
oscillator,tau_ref,0.001,PC-SC,2,20,0.9957495054452494,0.9974119807131336,0.9999471083789488,2.0364864996569247,0.025432072400031508,0.7278731365111845,0.747264408142456,1.084,1.093,True,0.03599020172145204,6.923676959999284,21.52930736541748,0.0,0.849247499001649
oscillator,tau_ref,0.001,PC-EC,3,20,0.9906428737345776,0.9760739366898401,0.999979873421937,3.298020522901763,0.04047057063375735,0.9384712548759965,0.9615163279895778,,1.067,False,0.057192975597518105,5.24965017300201,15.457125663757324,0.0,0.823124092999933
oscillator,tau_ref,0.001,PC-SC,3,20,0.9828290167021168,0.9696994014349527,0.9999691126088528,2.641296910916314,0.032924542490510376,0.9384712548759965,0.9569702559895565,1.104,1.09,True,0.046981269035475684,6.68842892199973,23.81214427947998,0.0,0.823124092999933
oscillator,tau_ref,0.001,PC-EC,4,20,0.9985042609608592,0.9961789671023809,0.9999566442777619,2.262253247876158,0.04176989390291796,1.322008807251412,1.3250003978318021,,1.059,False,0.05847699049113499,4.483231047001027,17.231061935424805,0.0,0.8203294149971043
oscillator,tau_ref,0.001,PC-SC,4,20,0.9983795337118359,0.995693118854684,0.9999536499017938,2.3197109998008143,0.042847549443108146,1.322008807251412,1.3248097392493992,,1.058,False,0.05995093330131175,6.653436504002457,23.933566093444824,0.0,0.8203294149971043
oscillator,tau_ref,0.001,PC-EC,5,20,0.9901579738843129,0.9858007931003792,0.9998698735904996,4.062043851064014,0.07709718284122649,0.42820617963549834,0.45747686681694355,,1.029,False,0.11037649631346198,4.1811419620025845,16.70203399658203,0.0,0.8511631380024482
oscillator,tau_ref,0.001,PC-SC,5,20,0.9917708794128596,0.988924754692495,0.9998972803951323,3.538106921738259,0.06716850091407474,0.42820617963549834,0.4531661302312092,,1.032,False,0.09633288964688909,6.16730625800119,23.753942489624023,0.0,0.8511631380024482
oscillator,tau_ref,0.001,PC-EC,6,20,0.9955925003899084,0.12624910882805257,0.9999563039545891,1.9758534163506631,0.024670423511123075,0.7513506106428611,0.7697016740284497,1.081,1.092,True,0.034942710727644134,4.473164568000357,16.629733085632324,0.0,0.8312764929978584
oscillator,tau_ref,0.001,PC-SC,6,20,0.9892103968272016,0.13385993748188868,0.9999022797322091,4.103626416560937,0.050880758150965884,0.7513506106428611,0.7885743809312817,,1.056,False,0.07205920192256796,6.720029904998228,22.659208297729492,0.0,0.8312764929978584
oscillator,tau_ref,0.001,PC-EC,7,20,0.9990346090114355,0.9961138670316265,0.9998950789413223,2.2473050618983366,0.021063609523810905,0.4539310285494423,0.4705473696082181,1.088,8.073,True,0.02870737161473844,4.46023444200182,16.548749923706055,0.0,0.8322453219989256
